Product Name,Prices,Description,Reviews
"vivo Y75 5G (Starlight Black, 128 GB)","₹24,990",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryMediatek Dimensity 700 Processor1 Year Handset and 6 Months Accessories,4.5
"vivo Y11 (Mineral Blue, 32 GB)","₹19,990",3 GB RAM | 32 GB ROM16.13 cm (6.35 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh BatterySDM439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.6
"vivo Z1x (Fusion Blue, 128 GB)","₹21,990",8 GB RAM | 128 GB ROM16.21 cm (6.38 inch) Full HD+ Display48MP + 8MP + 2MP | 32MP Front Camera4500 mAh Li-ion BatteryQualcomm Snapdragon 712 AIE Processor22.5 W Vivo Flash ChargeBrand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories,4.7
"vivo Z1x (Fusion Blue, 64 GB)","₹13,499",6 GB RAM | 64 GB ROM16.21 cm (6.38 inch) Full HD+ Display48MP + 8MP + 2MP | 32MP Front Camera4500 mAh Li-ion BatteryQualcomm Snapdragon 712 AIE Processor22.5 W Vivo Flash ChargeBrand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories,4.5
"vivo Y75 5G (Glowing Galaxy, 128 GB)","₹9,449",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryMediatek Dimensity 700 Processor1 Year Handset and 6 Months Accessories,4.6
"vivo Y21 (Midnight Blue, 64 GB)","₹20,990",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year Warranty for Handset and 6 Months for In-box Accessories,4.5
"vivo Y11 (Agate Red, 32 GB)","₹13,790",3 GB RAM | 32 GB ROM16.13 cm (6.35 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh BatterySDM439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
"vivo Z1Pro (Sonic Black, 128 GB)","₹13,990",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Full HD+ Display16MP + 2MP + 8MP | 32MP Front Camera5000 mAh BatteryQualcomm Snapdragon 712 AIE Octa Core 2.3GHz ProcessorFast ChargingTriple Card SlotBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.6
"vivo Y30 (Emerald Black, 128 GB)","₹11,390",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.43 cm (6.47 inch) HD+ Display13MP + 8MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion BatteryMediaTek Helio P35 Processor1 Year for Device and 6 Months for In-box Accessories,4.5
"vivo Y12 (Aqua Blue, 64 GB)","₹13,499",3 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 2MP + 8MP | 8MP Front Camera5000 mAh BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
"vivo Y20A 2021 (Nebula Blue, 64 GB)","₹13,499",3 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 439 Processor1 Year for Handset and 6 Months for In-box Accessories,4.7
"vivo Y21 (Midnight Blue, 128 GB)","₹20,990",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year Warranty for Handset and 6 Months for In-box Accessories,4.5
"vivo Y21 (Diamond Glow, 128 GB)","₹17,890",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year Warranty for Handset and 6 Months for In-box Accessories,4.6
"vivo Z1Pro (Sonic Blue, 128 GB)","₹44,990",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Full HD+ Display16MP + 2MP + 8MP | 32MP Front Camera5000 mAh BatteryQualcomm Snapdragon 712 AIE Octa Core 2.3GHz ProcessorFast ChargingTriple Card SlotBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.7
"vivo Y51 (Titanium Sapphire, 128 GB)","₹33,890",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display48MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 665 Processor1 Year for Device and 6 Months for In-box Accessories,4.6
"vivo X60 Pro (Shimmer Blue, 256 GB)","₹24,990",12 GB RAM | 256 GB ROM16.66 cm (6.56 inch) Full HD+ Display48MP + 13MP + 13MP | 32MP Front Camera4200 mAh Lithium-ion BatteryQualcomm Snapdragon 870 ProcessorAMOLED Display1 Year for Handset and 6 Months for In-box Accessories,4.5
"vivo X50 (Glaze Black, 128 GB)","₹23,990",8 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Full HD+ E3 Super AMOLED Display48MP + 13MP + 8MP + 5MP | 32MP Front Camera4200 mAh Lithium-ion BatteryQualcomm Snapdragon 730 Processor33W Vivo FlashCharge 2.01 Year for Handset and 6 Months for In-box Accessories,4.6
"vivo V20 SE (Gravity Black, 128 GB)","₹13,499",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ Display48MP + 8MP + 2MP | 32MP Front Camera4100 mAh Lithium-ion BatteryQualcomm Snapdragon 665 ProcessorAmoled Display33W Flash Charge1 Year for Handset and 6 Months for In-box Accessories,4.7
"vivo V9 (Sapphire Blue, 64 GB)","₹13,499",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display16MP + 5MP | 24MP Front Camera3260 mAh Li-ion BatteryQualcomm Snapdragon 626 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
"vivo Y21 (Diamond Glow, 128 GB)","₹41,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year Warranty for Handset and 6 Months for In-box Accessories,4.6
"vivo Y21 (Midnight Blue, 128 GB)","₹30,990",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year Warranty for Handset and 6 Months for In-box Accessories,4.6
"vivo X50 Pro (Alpha Grey, 256 GB)","₹27,990",8 GB RAM | 256 GB ROM16.66 cm (6.56 inch) Full HD+ E3 Super AMOLED Display48MP + 13MP + 8MP + 8MP | 32MP Front Camera4315 mAh Lithium-ion BatteryQualcomm Snapdragon 765G Processor5G Phone33W Vivo FlashCharge 2.01 Year for Handset and 6 Months for In-box Accessories,4.6
"vivo V20 2021 (Midnight Jazz, 256 GB)","₹18,990",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP Front Camera4000 mAh Lithium-ion BatteryQualcomm Snapdragon 730 Processor1 Year for Handset and 6 Months for In-box Accessories,4.6
"vivo V20 2021 (Midnight Jazz, 128 GB)","₹19,990",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP Front Camera4000 mAh Lithium-ion BatteryQualcomm Snapdragon 730 Processor1 Year for Handset and 6 Months for In-box Accessories,4.5
"vivo V20 SE (Aquamarine Green, 128 GB)","₹45,100",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ Display48MP + 8MP + 2MP | 32MP Front Camera4100 mAh Lithium-ion BatteryQualcomm Snapdragon 665 ProcessorAmoled Display33W Flash Charge1 Year for Handset and 6 Months for In-box Accessories,4.6
"vivo S1 (Diamond Black, 128 GB)","₹16,400",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.21 cm (6.38 inch) Full HD+ Display16MP + 8MP + 2MP | 32MP Front Camera4500 mAh Lithium Polymer BatteryHelio P65 (MT6768) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.6
"vivo X60 Pro (Midnight Black, 256 GB)","₹16,400",12 GB RAM | 256 GB ROM16.66 cm (6.56 inch) Full HD+ Display48MP + 13MP + 13MP | 32MP Front Camera4200 mAh Lithium-ion BatteryQualcomm Snapdragon 870 ProcessorAMOLED Display1 Year for Handset and 6 Months for In-box Accessories,4.6
"vivo Y50 (Pearl White, 128 GB)","₹16,990",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Display13MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 665 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.7
"vivo Y50 (Iris Blue, 128 GB)","₹36,600",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Display13MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 665 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.4
"vivo Y20 (Dawn White, 64 GB)","₹36,600",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 460 Processor1 Year for Device and 6 Months for In-box Accessories,4.4
"vivo X60 (Midnight Black, 256 GB)","₹31,400",12 GB RAM | 256 GB ROM16.66 cm (6.56 inch) Full HD+ Display48MP + 13MP + 13MP | 32MP Front Camera4300 mAh Lithium-ion BatteryQualcomm Snapdragon 870 ProcessorAMOLED Display1 Year for Handset and 6 Months for In-box Accessories,4.7
"vivo X60 (Shimmer Blue, 256 GB)","₹31,400",12 GB RAM | 256 GB ROM16.66 cm (6.56 inch) Full HD+ Display48MP + 13MP + 13MP | 32MP Front Camera4300 mAh Lithium-ion BatteryQualcomm Snapdragon 870 ProcessorAMOLED Display1 Year for Handset and 6 Months for In-box Accessories,4.4
"vivo X60 (Midnight Black, 128 GB)","₹52,990",8 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Full HD+ Display48MP + 13MP + 13MP | 32MP Front Camera4300 mAh Lithium-ion BatteryQualcomm Snapdragon 870 ProcessorAMOLED Display1 Year for Handset and 6 Months for In-box Accessories,4.6
"vivo X60 (Shimmer Blue, 128 GB)","₹52,990",8 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Full HD+ Display48MP + 13MP + 13MP | 32MP Front Camera4300 mAh Lithium-ion BatteryQualcomm Snapdragon 870 ProcessorAMOLED Display1 Year for Handset and 6 Months for In-box Accessories,4.4
"vivo X70 Pro (Aurora Dawn, 256 GB)","₹49,990",12 GB RAM | 256 GB ROM16.66 cm (6.56 inch) Full HD+ Display50MP + 12MP + 12MP + 8MP | 32MP Front Camera4450 mAh BatteryMediaTek Dimensity 1200 Processor1 Year for Handset and 6 Months for In-box Accessories,4.5
"vivo X70 Pro (Cosmic Black, 256 GB)","₹46,990",12 GB RAM | 256 GB ROM16.66 cm (6.56 inch) Full HD+ Display50MP + 12MP + 12MP + 8MP | 32MP Front Camera4450 mAh BatteryMediaTek Dimensity 1200 Processor1 Year for Handset and 6 Months for In-box Accessories,4.6
"vivo X70 Pro (Cosmic Black, 256 GB)","₹46,990",8 GB RAM | 256 GB ROM16.66 cm (6.56 inch) Full HD+ Display50MP + 12MP + 12MP + 8MP | 32MP Front Camera4450 mAh BatteryMediaTek Dimensity 1200 Processor1 Year for Handset and 6 Months for In-box Accessories,4.5
"vivo X70 Pro (Cosmic Black, 128 GB)","₹25,890",8 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Full HD+ Display50MP + 12MP + 12MP + 8MP | 32MP Front Camera4450 mAh BatteryMediaTek Dimensity 1200 Processor1 Year for Handset and 6 Months for In-box Accessories,4.5
"vivo X70 Pro (Aurora Dawn, 128 GB)","₹12,980",8 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Full HD+ Display50MP + 12MP + 12MP + 8MP | 32MP Front Camera4450 mAh BatteryMediaTek Dimensity 1200 Processor1 Year for Handset and 6 Months for In-box Accessories,4.6
"vivo V20 2021 (Sunset Melody, 256 GB)","₹13,689",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP Front Camera4000 mAh Lithium-ion BatteryQualcomm Snapdragon 730 Processor1 Year for Handset and 6 Months for In-box Accessories,4.6
"vivo Y20 (Purist Blue, 64 GB)","₹24,990",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 460 Processor1 Year for Device and 6 Months for In-box Accessories,4.5
"vivo Y20 (Obsidian Black, 64 GB)","₹18,490",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 460 Processor1 Year for Device and 6 Months for In-box Accessories,4.4
"vivo V20 2021 (Sunset Melody, 128 GB)","₹17,990",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP Front Camera4000 mAh Lithium-ion BatteryQualcomm Snapdragon 730 Processor1 Year for Handset and 6 Months for In-box Accessories,4.6
"vivo Y51A (Titanium Sapphire, 128 GB)","₹16,990",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display48MP + 8MP + 2MP | 16MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 662 Processor1 Year for Handset and 6 Months for In-box Accessories,4.6
"vivo Y51A (Crystal Symphony, 128 GB)","₹34,990",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display48MP + 8MP + 2MP | 16MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 662 Processor1 Year for Handset and 6 Months for In-box Accessories,4.6
"vivo Y51A (Titanium Sapphire, 128 GB)","₹16,900",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display48MP + 8MP + 2MP | 16MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 662 Processor1 Year for Handset and 6 Months for In-box Accessories,4.5
"vivo V20 Pro (Sunset Melody, 128 GB)","₹48,990",8 GB RAM | 128 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP + 8MP Dual Front Camera4000 mAh Lithium-ion BatteryQualcomm Snapdragon 765G Processor1 Year on Handset and 6 Months for In Box Accessories,4.5
"vivo Y20 (Obsidian Black, 64 GB)","₹23,785",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 460 Processor1 Year for Device and 6 Months for In-box Accessories,4.5
"vivo X70 Pro (Aurora Dawn, 256 GB)","₹26,990",8 GB RAM | 256 GB ROM16.66 cm (6.56 inch) Full HD+ Display50MP + 12MP + 12MP + 8MP | 32MP Front Camera4450 mAh BatteryMediaTek Dimensity 1200 Processor1 Year for Handset and 6 Months for In-box Accessories,4.6
"vivo V20 (Sunset Melody, 128 GB)","₹23,090",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP Front Camera4000 mAh Lithium-ion BatteryQualcomm Snapdragon 720G ProcessorAMOLED Display33 W FlashCharge | Android 11 Out of the Box1 Year for Handset and 6 Months for In-box Accessories,4.5
"vivo V20 (Sunset Melody, 256 GB)","₹16,990",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP Front Camera4000 mAh Lithium-ion BatteryQualcomm Snapdragon 720G ProcessorAMOLED Display33 W FlashCharge | Android 11 Out of the Box1 Year for Handset and 6 Months for In-box Accessories,4.6
"vivo V20 (Midnight Jazz, 128 GB)","₹24,990",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP Front Camera4000 mAh Lithium-ion BatteryQualcomm Snapdragon 720G ProcessorAMOLED Display33 W FlashCharge | Android 11 Out of the Box1 Year for Handset and 6 Months for In-box Accessories,4.5
"vivo Y51A (Crystal Symphony, 128 GB)","₹47,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display48MP + 8MP + 2MP | 16MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 662 Processor1 Year for Handset and 6 Months for In-box Accessories,4.6
"vivo V20 Pro (Midnight Jazz, 128 GB)","₹54,999",8 GB RAM | 128 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP + 8MP Dual Front Camera4000 mAh Lithium-ion BatteryQualcomm Snapdragon 765G Processor1 Year on Handset and 6 Months for In Box Accessories,4.5
"OnePlus 10T 5G (Moonstone Black, 128 GB)","₹37,990",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera4800 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.5
"OnePlus 10T 5G (Moonstone Black, 256 GB)","₹41,900",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera4800 mAh Battery1 year on phone & 6 months on accessories,3.9
"OnePlus 9 5G (Astral Black, 128 GB)","₹44,890",8 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Display48MP Rear Camera4500 mAh Battery12 months,3.9
"OnePlus 9 5G (Astral Black, 256 GB)","₹42,999",12 GB RAM | 256 GB ROM16.81 cm (6.62 inch) Display48MP Rear Camera4500 mAh Battery12 months,4.7
"OnePlus 9 5G (Arctic Sky, 256 GB)","₹33,999",12 GB RAM | 256 GB ROM16.64 cm (6.55 inch) Display48MP Rear Camera4500 mAh Battery12 months,4.4
"OnePlus 10R 5G (Sierra Black, 256 GB)","₹28,898",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera4500 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.5
"OnePlus Nord 2T 5G (Gray Shadow, 256 GB)","₹54,999",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera4500 mAh Battery12 months Warranty,4.6
"OnePlus Nord 2T 5G (Gray Shadow, 128 GB)","₹50,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera4500 mAh Battery12 Month,4.7
"OnePlus 10T 5G (Jade Green, 256 GB)","₹31,570",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera4800 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.6
"OnePlus 9RT 5G (Nano Silver, 256 GB)","₹42,999",8 GB RAM | 256 GB ROM16.81 cm (6.62 inch) Display48MP Rear Camera4500 mAh Battery1 yera,4.6
"OnePlus 10R (Forest Green, 128 GB)","₹23,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.7
"OnePlus 10R 5G (Sierra Black, 256 GB)","₹18,777",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera4500 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.6
"OnePlus Nord CE 2 5G (Gray Mirror, 128 GB)","₹19,989",6 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display64MP Rear Camera4500 mAh Battery1 Year Warranty,4.7
"OnePlus Nord CE 2 Lite 5G (Black Dusk, 128 GB)","₹31,900",8 GB RAM | 128 GB ROM16.74 cm (6.59 inch) Display64MP Rear Camera5000 mAh Battery12 months,4.6
"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 128 GB)","₹51,399",8 GB RAM | 128 GB ROM17.07 cm (6.72 inch) Display108MP Rear Camera5000 mAh BatteryDomestic Warranty of 12 months on phone & 6 months on accessories,4.5
"OnePlus 10R 5G (Prime Blue, 128 GB)","₹24,797",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display5000 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.5
"OnePlus 10T 5G (Moonstone Black, 256 GB)","₹24,990",16 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera4800 mAh Battery12 Months,4.5
"OnePlus Nord CE 2 5G (Bahama Blue, 128 GB)","₹27,900",8 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display64MP Rear Camera4500 mAh Battery12 Month,4.7
"OnePlus Nord CE 5G (Charcoal Ink, 128 GB)","₹27,900",8 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display64MP Rear Camera4500 mAh Battery12 months,4.4
"OnePlus Nord CE 5G (Charcoal Ink, 256 GB)","₹20,999",12 GB RAM | 256 GB ROM16.33 cm (6.43 inch) Display64MP Rear Camera4500 mAh Battery1 Year,4.5
"OnePlus Nord CE 5G (Blue Void, 256 GB)","₹25,999",12 GB RAM | 256 GB ROM16.33 cm (6.43 inch) Display64MP Rear Camera4500 mAh BatteryQualcomm Snapdragon Octa Core 750G 5G Processor Processor1 Year,4.7
"OnePlus Nord CE 5G (Charcoal Ink, 128 GB)","₹29,738",6 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display64MP Rear Camera4500 mAh Battery1 Year Warranty,4.5
"OnePlus Nord CE 5G (Blue Void, 128 GB)","₹24,499",6 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display64MP Rear Camera4500 mAh Battery1 Year Warranty,4.7
"OnePlus Nord 2 5G (Blue Haze, 128 GB)","₹25,999",8 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display50MP Rear Camera4500 mAh Battery1 year Warranty,4.3
"OnePlus Nord CE 5G (Silver Ray, 128 GB)","₹24,990",6 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display64MP Rear Camera4500 mAh Battery1 Year,4.5
"OnePlus Nord CE 5G (Silver Gray, 128 GB)","₹23,999",8 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display64MP Rear Camera4500 mAh Battery1 year,4.5
"OnePlus Nord CE 2 5G (Bahama Blue, 128 GB)","₹24,990",8 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display64MP Rear Camera4500 mAh Battery1 Year Warranty,4.5
"OnePlus Nord CE 2 5G (Bahama Blue, 128 GB)","₹30,999",6 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display64MP Rear Camera4500 mAh Battery1 Year Warranty,4.7
"OnePlus Nord CE 2 5G (Bahama Blue, 128 GB)","₹24,899",8 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display64MP Rear Camera4500 mAh Battery1 Year Warranty,4.6
"OnePlus Nord CE 5G (Blue Void, 128 GB)","₹19,700",12 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display64MP Rear Camera4500 mAh Battery1 Year Warranty,4.6
"OnePlus Nord CE 5G (Blue Void, 128 GB)","₹36,899",8 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display64MP Rear Camera4500 mAh Battery1 Year Warranty,4.5
"OnePlus Nord 2 5G (Gray Sierra, 128 GB)","₹21,499",8 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display50MP Rear Camera4500 mAh Battery1 year Warranty,4.5
"OnePlus 9 5G (Winter Mist, 256 GB)","₹21,249",12 GB RAM | 256 GB ROM16.64 cm (6.55 inch) Display48MP Rear Camera4500 mAh Battery1 Year,4.5
